technology_id,name,slug,url,description,category,category_slug,parent_category,parent_category_slug,jobs,companies,companies_found_last_week
945,F#,f-sharp,http://fsharp.org/,"F# is a mature, open source, cross-platform, functional-first programming language. It empowers users and organizations to tackle complex computing problems with simple, maintainable and robust code.",Languages,languages,Programming Languages And Frameworks,programming-languages-and-frameworks,193,31,0
948,Facebook Ads,facebook-ads,https://business.facebook.com,"It is targeted to users based on their location, demographic, and profile information. Many of these options are only available",Advertising,advertising,Marketing,marketing,95570,46034,368
973,FaunaDB,faunadb,https://fauna.com/,"The database built for serverless, featuring native GraphQL.",Relational Databases,relational-databases,Programming Languages And Frameworks,programming-languages-and-frameworks,31,17,0
976,Feedly,feedly,https://feedly.com,"With Feedly, you can organize in one place industry publications, expert blogs, news sites, youtube channels, twitter feeds and much more.Keep up with the topics and trends you care about, without the overwhelm.",Knowledge Management,knowledge-management,Collaboration,collaboration,126,82,1
979,Fibery,fibery,https://fibery.io/connect,"Create a workspace that brings teams together: sales marketing product R&D.
Escape costly scattered tools and unreliable integrations by having goals, projects, customers, and docs connected in Fibery.",Knowledge Management,knowledge-management,Collaboration,collaboration,31,16,0
984,Figma,figma,https://www.figma.com/,Figma is the first interface design tool with real-time collaboration. It keeps everyone on the same page. Focus on the work instead of fighting your tools.,Graphic Design Software,graphic-design-software,Product And Design,product-and-design,262704,84172,728
1001,Firebase,firebase,https://www.firebase.com/,"Firebase is a cloud service designed to power real-time, collaborative applications. Simply add the Firebase library to your application to gain access to a shared data structure; any changes you make to that data are automatically synchronized with the Firebase cloud and with other clients within milliseconds.",Project Collaboration,project-collaboration,Collaboration,collaboration,42424,17198,121
1002,Firebase Cloud Messaging,firebase-cloud-messaging,https://firebase.google.com/docs/cloud-messaging/,"It is a cross-platform messaging solution that lets you reliably deliver messages at no cost. You can notify a client app that new email or other data is available to sync. You can send notification messages to drive user re-engagement and retention. For use cases such as instant messaging, a message can transfer a payload of up to 4KB to a client app.","Queueing, Messaging And Background Processing",queueing-messaging-and-background-processing,Programming Languages And Frameworks,programming-languages-and-frameworks,530,289,3
1004,Firefox,firefox,https://www.mozilla.org/en-us/firefox/,"A free and open source web browser developed by The Mozilla Foundation and its subsidiary, Mozilla Corporation. Firefox is available for Microsoft Windows, macOS, Linux, BSD, and more.",Web Framework,web-framework,Programming Languages And Frameworks,programming-languages-and-frameworks,30610,5085,15
1013,Flask,flask,http://flask.pocoo.org/,Flask is intended for getting started very quickly and was developed with best intentions in mind.,JavaScript MVC Framework,javascript-mvc-framework,Programming Languages And Frameworks,programming-languages-and-frameworks,61918,20647,156
1015,Fleep,fleep,https://fleep.io/,"Leave email behind and manage all conversations with your team, partners and clients in Fleep. If some of them are not Fleep users yet, they will receive all messages as normal emails.",Internal Communications,internal-communications,Collaboration,collaboration,2,2,0
1019,Flock,flock,https://flock.com/,"Flock is a communication app for teams. Packed with tons of productivity features, Flock drives efficiency and boosts speed of execution.",Internal Communications,internal-communications,Collaboration,collaboration,1172,285,9
1021,Flow XO,flow-xo,https://flowxo.com/,"Everything you need to create and manage bots. Build powerful bots without code, bots work seamlessly across platforms, and we host, manage & scale your bots.",Code-Free Chatbot Builders,code-free-chatbot-builders,Programming Languages And Frameworks,programming-languages-and-frameworks,1,1,0
1022,Flutter,flutter,https://flutter.io/,Flutter is a mobile app SDK to help developers and designers build modern mobile apps for iOS and Android.,Mobile App Dev Platform,mobile-app-dev-platform,Programming Languages And Frameworks,programming-languages-and-frameworks,78308,27944,161
1026,FogBugz,fogbugz,http://www.fogcreek.com/fogbugz,"FogBugz tracks bugs, issues, and customer support tickets through every stage of the development process. We built it to be quick and easy to use, so that your developers will actually use it. Over 20,000 teams from the world's best software companies use FogBugz because it keeps their developers productive and happy.",Bug And Issue Tracking,bug-and-issue-tracking,Devops And Development,devops-and-development,289,112,0
1028,Fomo,fomo,https://www.usefomo.com,Fomo is marketing plugin that syncs with your favorite tools to showcase recent customer behaviors on your website.,Social Marketing,social-marketing,Marketing,marketing,322,180,2
1043,FormCrafts,formcrafts,https://formcrafts.com,FormCrafts is an drag-and-drop form builder which allows you to make intuitive forms.,Forms And Surveys,forms-and-surveys,Customer Management,customer-management,0,0,0
1046,Formstack,formstack,http://www.formstack.com/,Formstack is an online form building application that lets you bring your forms online without any coding knowledge. The Formstack drag and drop form builder lets you build custom forms and easily collect data in your Formstack database.,Forms And Surveys,forms-and-surveys,Customer Management,customer-management,2044,817,5
1053,Foursquare,foursquare,,,Location Data,location-data,Marketing,marketing,0,0,0
1067,Freshchat,freshchat,https://www.freshworks.com/live-chat-software/,"Freshchat is a modern messaging software built for teams who want to ace customer conversations—marketing, sales, or support.",Lifecycle Marketing,lifecycle-marketing,Marketing,marketing,301,144,2
1071,Freshping,freshping,https://www.freshworks.com/website-monitoring/,"It is an all in one uptime monitoring tool which monitors your URL from 10 locations around the globe ensuring that if your website ever goes down again, you get alerted within 60 seconds.
It comes with advanced capabilities like SSL Monitoring, Advanced Alerting and more.",Network Monitoring,network-monitoring,IT Security,it-security,13,6,0
